1GAT[0] PRI_INPUT (2109,1701)
In 111th Iteration, Delay Improved to: 4.91065e-08ns
In 112th Iteration, Delay Improved this time by changing: input magnet(s) of n249 To: 5.6307e-08m
In 112th Iteration, Delay Improved to: 4.89402e-08ns
In 113th Iteration, Delay Improved this time by changing: input magnet(s) of n294 To: 4.11e-08m
In 113th Iteration, Delay Improved to: 4.88693e-08ns
In 114th Iteration, Delay Improved this time by changing: input magnet(s) of n301 To: 5.6307e-08m
In 114th Iteration, Delay Improved to: 4.87287e-08ns
In 115th Iteration, Delay Improved this time by changing: output magnet(s) of n301 To: 5.6307e-08m
In 115th Iteration, Delay Improved to: 4.86708e-08ns
In 116th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_n246_0_n249 To: 5.6307e-08m
In 116th Iteration, Delay Improved to: 4.86245e-08ns
In 117th Iteration, Delay Improved this time by changing: output magnet(s) of n246 To: 5.6307e-08m
In 117th Iteration, Delay Improved to: 4.85932e-08ns
In 118th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_n246_0_n247 To: 4.11e-08m
In 118th Iteration, Delay Improved to: 4.85628e-08ns
In 119th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_n301_0_n369 To: 5.6307e-08m
In 119th Iteration, Delay Improved to: 4.85168e-08ns
In 120th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_n301_1_n369 To: 5.6307e-08m
In 120th Iteration, Delay Improved to: 4.84708e-08ns
In 121th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_n301_2_n369 To: 5.6307e-08m
In 121th Iteration, Delay Improved to: 4.84249e-08ns
In 122th Iteration, Delay Improved this time by changing: output magnet(s) of n408 To: 5.6307e-08m
In 122th Iteration, Delay Improved to: 4.84181e-08ns
In 123th Iteration, Delay Improved this time by changing: input magnet(s) of n466 To: 5.6307e-08m
In 123th Iteration, Delay Improved to: 4.84154e-08ns
In 124th Iteration, Delay Improved this time by changing: input magnet(s) of n447 To: 4.11e-08m
In 124th Iteration, Delay Improved to: 4.8379e-08ns
In 125th Iteration, Delay Improved this time by changing: input magnet(s) of n431 To: 5.6307e-08m
In 125th Iteration, Delay Improved to: 4.83735e-08ns
In 126th Iteration, Delay Improved this time by changing: input magnet(s) of n450 To: 5.6307e-08m
In 126th Iteration, Delay Improved to: 4.8239e-08ns
In 127th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_n239_0_n240 To: 5.6307e-08m
In 127th Iteration, Delay Improved to: 4.8194e-08ns
In 128th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_n239_1_n240 To: 5.6307e-08m
In 128th Iteration, Delay Improved to: 4.81595e-08ns
In 129th Iteration, Delay Improved this time by changing: output magnet(s) of n300 To: 4.11e-08m
In 129th Iteration, Delay Improved to: 4.81491e-08ns
In 130th Iteration, Delay Improved this time by changing: output magnet(s) of 1GAT[0] To: 7.71406e-08m
In 130th Iteration, Delay Improved to: 4.80278e-08ns
In 131th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_n370_0_n399 To: 5.6307e-08m
In 131th Iteration, Delay Improved to: 4.80093e-08ns
In 132th Iteration, Delay Improved this time by changing: input magnet(s) of n465 To: 5.6307e-08m
In 132th Iteration, Delay Improved to: 4.79838e-08ns
In 133th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_n370_1_n399 To: 5.6307e-08m
In 133th Iteration, Delay Improved to: 4.79398e-08ns
In 134th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_n370_2_n399 To: 5.6307e-08m
In 134th Iteration, Delay Improved to: 4.79101e-08ns
In 135th Iteration, Delay Improved this time by changing: output magnet(s) of n450 To: 4.11e-08m
In 135th Iteration, Delay Improved to: 4.78957e-08ns
In 136th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_1GAT[0]_1_n107 To: 5.6307e-08m
In 136th Iteration, Delay Improved to: 4.7852e-08ns
In 137th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_1GAT[0]_2_n107 To: 5.6307e-08m
In 137th Iteration, Delay Improved to: 4.78084e-08ns
In 138th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_1GAT[0]_3_n107 To: 5.6307e-08m
In 138th Iteration, Delay Improved to: 4.77647e-08ns
In 139th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_1GAT[0]_4_n107 To: 5.6307e-08m
In 139th Iteration, Delay Improved to: 4.7721e-08ns
In 140th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_1GAT[0]_5_n107 To: 5.6307e-08m
In 140th Iteration, Delay Improved to: 4.76773e-08ns
In 141th Iteration, Delay Improved this time by changing: input magnet(s) of n369 To: 5.6307e-08m
In 141th Iteration, Delay Improved to: 4.75501e-08ns
In 142th Iteration, Delay Improved this time by changing: input magnet(s) of 878GAT[442] To: 5.6307e-08m
In 142th Iteration, Delay Improved to: 4.75184e-08ns
In 143th Iteration, Delay Improved this time by changing: input magnet(s) of 879GAT[441] To: 5.6307e-08m
In 143th Iteration, Delay Improved to: 4.7466e-08ns
In 144th Iteration, Delay Improved this time by changing: input magnet(s) of n467 To: 5.6307e-08m
In 144th Iteration, Delay Improved to: 4.74236e-08ns
In 145th Iteration, Delay Improved this time by changing: input magnet(s) of n283 To: 5.6307e-08m
In 145th Iteration, Delay Improved to: 4.7381e-08ns
In 146th Iteration, Delay Improved this time by changing: input magnet(s) of n292 To: 4.11e-08m
In 146th Iteration, Delay Improved to: 4.72987e-08ns
In 147th Iteration, Delay Improved this time by changing: output magnet(s) of n283 To: 5.6307e-08m
In 147th Iteration, Delay Improved to: 4.72439e-08ns
In 148th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_n283_0_n295 To: 5.6307e-08m
In 148th Iteration, Delay Improved to: 4.71977e-08ns
In 149th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_n283_1_n295 To: 5.6307e-08m
In 149th Iteration, Delay Improved to: 4.71515e-08ns
In 150th Iteration, Delay Improved this time by changing: input magnet(s) of n295 To: 5.6307e-08m
In 150th Iteration, Delay Improved to: 4.70211e-08ns
In 151th Iteration, Delay Improved this time by changing: output magnet(s) of n295 To: 5.6307e-08m
In 151th Iteration, Delay Improved to: 4.69733e-08ns
In 152th Iteration, Delay Improved this time by changing: input magnet(s) of n250 To: 5.6307e-08m
In 152th Iteration, Delay Improved to: 4.6856e-08ns
In 153th Iteration, Delay Improved this time by changing: output magnet(s) of n250 To: 5.6307e-08m
In 153th Iteration, Delay Improved to: 4.68482e-08ns
In 154th Iteration, Delay Improved this time by changing: input magnet(s) of n247 To: 4.11e-08m
In 154th Iteration, Delay Improved to: 4.67931e-08ns
In 155th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_n249_0_n250 To: 5.6307e-08m
In 155th Iteration, Delay Improved to: 4.67884e-08ns
In 156th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_n290_0_n292 To: 4.11e-08m
In 156th Iteration, Delay Improved to: 4.67447e-08ns
In 157th Iteration, Delay Improved this time by changing: input magnet(s) of 447GAT[182] To: 5.6307e-08m
In 157th Iteration, Delay Improved to: 4.66668e-08ns
In 158th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_51GAT[8]_0_n121 To: 4.11e-08m
In 158th Iteration, Delay Improved to: 4.66287e-08ns
In 159th Iteration, Delay Improved this time by changing: output magnet(s) of 447GAT[182] To: 5.6307e-08m
In 159th Iteration, Delay Improved to: 4.65696e-08ns
In 160th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_n107_0_447GAT[182] To: 5.6307e-08m
In 160th Iteration, Delay Improved to: 4.65656e-08ns
In 161th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_1GAT[0]_0_n100 To: 4.11e-08m
In 161th Iteration, Delay Improved to: 4.65212e-08ns
In 162th Iteration, Delay Improved this time by changing: input magnet(s) of n237 To: 5.6307e-08m
In 162th Iteration, Delay Improved to: 4.65193e-08ns
In 163th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_29GAT[5]_0_n88 To: 4.11e-08m
In 163th Iteration, Delay Improved to: 4.64907e-08ns
In 164th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_51GAT[8]_1_n121 To: 4.11e-08m
In 164th Iteration, Delay Improved to: 4.64595e-08ns
In 165th Iteration, Delay Improved this time by changing: output magnet(s) of n222 To: 4.11e-08m
In 165th Iteration, Delay Improved to: 4.63954e-08ns
In 166th Iteration, Delay Improved this time by changing: input magnet(s) of n240 To: 5.6307e-08m
In 166th Iteration, Delay Improved to: 4.63839e-08ns
In 167th Iteration, Delay Improved this time by changing: input magnet(s) of n225 To: 5.6307e-08m
In 167th Iteration, Delay Improved to: 4.63437e-08ns
In 168th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_n245_0_n246 To: 4.11e-08m
In 168th Iteration, Delay Improved to: 4.62824e-08ns
In 169th Iteration, Delay Improved this time by changing: output magnet(s) of n240 To: 5.6307e-08m
In 169th Iteration, Delay Improved to: 4.62741e-08ns
In 170th Iteration, Delay Improved this time by changing: output magnet(s) of n290 To: 4.11e-08m
In 170th Iteration, Delay Improved to: 4.62326e-08ns
In 171th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_n239_0_n284 To: 4.11e-08m
In 171th Iteration, Delay Improved to: 4.62181e-08ns
In 172th Iteration, Delay Improved this time by changing: input magnet(s) of n246 To: 5.6307e-08m
In 172th Iteration, Delay Improved to: 4.61388e-08ns
In 173th Iteration, Delay Improved this time by changing: output magnet(s) of n225 To: 5.6307e-08m
In 173th Iteration, Delay Improved to: 4.61124e-08ns
In 174th Iteration, Delay Improved this time by changing: output magnet(s) of n245 To: 4.11e-08m
In 174th Iteration, Delay Improved to: 4.609e-08ns
In 175th Iteration, Delay Improved this time by changing: input magnet(s) of n227 To: 5.6307e-08m
In 175th Iteration, Delay Improved to: 4.6081e-08ns
In 176th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_n289_0_n290 To: 4.11e-08m
In 176th Iteration, Delay Improved to: 4.6047e-08ns
In 177th Iteration, Delay Improved this time by changing: input magnet(s) of n399 To: 5.6307e-08m
In 177th Iteration, Delay Improved to: 4.59853e-08ns
In 178th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_n370_0_n446 To: 5.6307e-08m
In 178th Iteration, Delay Improved to: 4.59459e-08ns
In 179th Iteration, Delay Improved this time by changing: output magnet(s) of n399 To: 5.6307e-08m
In 179th Iteration, Delay Improved to: 4.59401e-08ns
In 180th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_n370_1_n446 To: 5.6307e-08m
In 180th Iteration, Delay Improved to: 4.59133e-08ns
In 181th Iteration, Delay Improved this time by changing: input magnet(s) of n107 To: 5.6307e-08m
In 181th Iteration, Delay Improved to: 4.58394e-08ns
In 182th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_51GAT[8]_2_n121 To: 4.11e-08m
In 182th Iteration, Delay Improved to: 4.58246e-08ns
In 183th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_1GAT[0]_1_n100 To: 4.11e-08m
In 183th Iteration, Delay Improved to: 4.58168e-08ns
In 184th Iteration, Delay Improved this time by changing: output magnet(s) of n107 To: 5.6307e-08m
In 184th Iteration, Delay Improved to: 4.57454e-08ns
In 185th Iteration, Delay Improved this time by changing: output magnet(s) of n238 To: 5.6307e-08m
In 185th Iteration, Delay Improved to: 4.57348e-08ns
In 186th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_29GAT[5]_1_n88 To: 4.11e-08m
In 186th Iteration, Delay Improved to: 4.57212e-08ns
In 187th Iteration, Delay Improved this time by changing: output magnet(s) of 1GAT[0] To: 1.05683e-07m
In 187th Iteration, Delay Improved to: 4.56703e-08ns
In 188th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_51GAT[8]_3_n121 To: 4.11e-08m
In 188th Iteration, Delay Improved to: 4.56331e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 189th Iteration, Delay Improved this time by changing: input magnet(s) of n434 To: 7.71406e-08m
In 189th Iteration, Delay Improved to: 4.57769e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 190th Iteration, Delay Improved this time by changing: output magnet(s) of n433 To: 4.11e-08m
In 190th Iteration, Delay Improved to: 4.56146e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 191th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_n370_2_n446 To: 5.6307e-08m
In 191th Iteration, Delay Improved to: 4.56073e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 192th Iteration, Delay Improved this time by changing: output magnet(s) of n412 To: 4.11e-08m
In 192th Iteration, Delay Improved to: 4.55693e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 193th Iteration, Delay Improved this time by changing: input magnet(s) of n448 To: 5.6307e-08m
In 193th Iteration, Delay Improved to: 4.5538e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 194th Iteration, Delay Improved this time by changing: output magnet(s) of n467 To: 4.11e-08m
In 194th Iteration, Delay Improved to: 4.54917e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 195th Iteration, Delay Improved this time by changing: output magnet(s) of n431 To: 5.6307e-08m
In 195th Iteration, Delay Improved to: 4.54651e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 196th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_1GAT[0]_0_n107 To: 7.71406e-08m
In 196th Iteration, Delay Improved to: 4.54394e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 197th Iteration, Delay Improved this time by changing: input magnet(s) of n239 To: 7.71406e-08m
In 197th Iteration, Delay Improved to: 4.54151e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 198th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_1GAT[0]_2_n100 To: 4.11e-08m
In 198th Iteration, Delay Improved to: 4.53981e-08ns
In 199th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_29GAT[5]_2_n88 To: 4.11e-08m
In 199th Iteration, Delay Improved to: 4.53659e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 200th Iteration, Delay Improved this time by changing: output magnet(s) of n227 To: 5.6307e-08m
In 200th Iteration, Delay Improved to: 4.53626e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 201th Iteration, Delay Improved this time by changing: input magnet(s) of n370 To: 7.71406e-08m
In 201th Iteration, Delay Improved to: 4.52861e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 202th Iteration, Delay Improved this time by changing: output magnet(s) of n369 To: 5.6307e-08m
In 202th Iteration, Delay Improved to: 4.52595e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 203th Iteration, Delay Improved this time by changing: output magnet(s) of n370 To: 7.71406e-08m
In 203th Iteration, Delay Improved to: 4.52716e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 204th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_n370_0_n463 To: 5.6307e-08m
In 204th Iteration, Delay Improved to: 4.52325e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 205th Iteration, Delay Improved this time by changing: input magnet(s) of n238 To: 7.71406e-08m
In 205th Iteration, Delay Improved to: 4.51934e-08ns
In 206th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_51GAT[8]_4_n121 To: 4.11e-08m
In 206th Iteration, Delay Improved to: 4.51794e-08ns
In 207th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_42GAT[7]_0_n87 To: 4.11e-08m
In 207th Iteration, Delay Improved to: 4.51605e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 208th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_n228_1_n249 To: 5.6307e-08m
In 208th Iteration, Delay Improved to: 4.5156e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 209th Iteration, Delay Improved this time by changing: output magnet(s) of n237 To: 5.6307e-08m
In 209th Iteration, Delay Improved to: 4.51294e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 210th Iteration, Delay Improved this time by changing: input magnet(s) of n408 To: 7.71406e-08m
In 210th Iteration, Delay Improved to: 4.51136e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 211th Iteration, Delay Improved this time by changing: output magnet(s) of n449 To: 5.6307e-08m
In 211th Iteration, Delay Improved to: 4.50846e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 212th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_n370_1_n463 To: 5.6307e-08m
In 212th Iteration, Delay Improved to: 4.50737e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 213th Iteration, Delay Improved this time by changing: input magnet(s) of n446 To: 5.6307e-08m
In 213th Iteration, Delay Improved to: 4.50617e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 214th Iteration, Delay Improved this time by changing: output magnet(s) of n239 To: 7.71406e-08m
In 214th Iteration, Delay Improved to: 4.50777e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 215th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_n239_1_n284 To: 4.11e-08m
In 215th Iteration, Delay Improved to: 4.5046e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 216th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_n228_0_n249 To: 5.6307e-08m
In 216th Iteration, Delay Improved to: 4.50439e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 217th Iteration, Delay Improved this time by changing: input magnet(s) of n301 To: 7.71406e-08m
In 217th Iteration, Delay Improved to: 4.49925e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 218th Iteration, Delay Improved this time by changing: input magnet(s) of n283 To: 7.71406e-08m
In 218th Iteration, Delay Improved to: 4.49573e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 219th Iteration, Delay Improved this time by changing: input magnet(s) of n249 To: 7.71406e-08m
In 219th Iteration, Delay Improved to: 4.4911e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 220th Iteration, Delay Improved this time by changing: output magnet(s) of n249 To: 5.6307e-08m
In 220th Iteration, Delay Improved to: 4.488e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 221th Iteration, Delay Improved this time by changing: output magnet(s) of n289 To: 4.11e-08m
In 221th Iteration, Delay Improved to: 4.48737e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 222th Iteration, Delay Improved this time by changing: input magnet(s) of n250 To: 7.71406e-08m
In 222th Iteration, Delay Improved to: 4.48685e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 223th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_n288_0_n294 To: 4.11e-08m
In 223th Iteration, Delay Improved to: 4.48464e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 224th Iteration, Delay Improved this time by changing: output magnet(s) of n250 To: 7.71406e-08m
In 224th Iteration, Delay Improved to: 4.48365e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 225th Iteration, Delay Improved this time by changing: input magnet(s) of 447GAT[182] To: 7.71406e-08m
In 225th Iteration, Delay Improved to: 4.48253e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 226th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_1GAT[0]_3_n100 To: 4.11e-08m
In 226th Iteration, Delay Improved to: 4.48241e-08ns
In 227th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_29GAT[5]_3_n88 To: 4.11e-08m
In 227th Iteration, Delay Improved to: 4.48105e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 228th Iteration, Delay Improved this time by changing: output magnet(s) of 447GAT[182] To: 7.71406e-08m
In 228th Iteration, Delay Improved to: 4.48065e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 229th Iteration, Delay Improved this time by changing: output magnet(s) of n228 To: 5.6307e-08m
In 229th Iteration, Delay Improved to: 4.48028e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 230th Iteration, Delay Improved this time by changing: input magnet(s) of n237 To: 7.71406e-08m
In 230th Iteration, Delay Improved to: 4.47797e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 231th Iteration, Delay Improved this time by changing: output magnet(s) of n301 To: 7.71406e-08m
In 231th Iteration, Delay Improved to: 4.4773e-08ns
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 232th Iteration, Delay Improved this time by changing: input magnet(s) of n370 To: 1.05683e-07m
In 232th Iteration, Delay Improved to: 4.47463e-08ns
Magnet Length Upper-Bound reached for input of gate: n370: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n370: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 233th Iteration, Delay Improved this time by changing: input magnet(s) of n434 To: 1.05683e-07m
In 233th Iteration, Delay Improved to: 4.4952e-08ns
Magnet Length Upper-Bound reached for input of gate: n434: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n434: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n434: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n370: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n370: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 234th Iteration, Delay Improved this time by changing: output magnet(s) of n433 To: 5.6307e-08m
In 234th Iteration, Delay Improved to: 4.48095e-08ns
Magnet Length Upper-Bound reached for input of gate: n434: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n434: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n434: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n370: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n370: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 235th Iteration, Delay Improved this time by changing: input magnet(s) of n433 To: 5.6307e-08m
In 235th Iteration, Delay Improved to: 4.47291e-08ns
Magnet Length Upper-Bound reached for input of gate: n370: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n370: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 236th Iteration, Delay Improved this time by changing: input magnet(s) of 866GAT[426] To: 4.11e-08m
In 236th Iteration, Delay Improved to: 4.47238e-08ns
Magnet Length Upper-Bound reached for input of gate: n370: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n370: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 237th Iteration, Delay Improved this time by changing: output magnet(s) of Buffer_n370_2_n463 To: 5.6307e-08m
In 237th Iteration, Delay Improved to: 4.47046e-08ns
Magnet Length Upper-Bound reached for input of gate: n434: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n434: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n434: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n370: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n370: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 238th Iteration, Delay Improved this time by changing: output magnet(s) of n434 To: 5.6307e-08m
In 238th Iteration, Delay Improved to: 4.46894e-08ns
Magnet Length Upper-Bound reached for input of gate: n434: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n434: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n434: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n370: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n370: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 239th Iteration, Delay Improved this time by changing: input magnet(s) of 878GAT[442] To: 7.71406e-08m
In 239th Iteration, Delay Improved to: 4.46783e-08ns
Magnet Length Upper-Bound reached for input of gate: n370: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n370: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 240th Iteration, Delay Improved this time by changing: input magnet(s) of 880GAT[440] To: 5.6307e-08m
In 240th Iteration, Delay Improved to: 4.46639e-08ns
Magnet Length Upper-Bound reached for input of gate: n434: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n434: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n434: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n370: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n370: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for output of gate: 1GAT[0]: 1.05683e-07, will not be increased any more!
In 241th Iteration, Delay Improved this time by changing: output magnet(s) of n283 To: 7.71406e-08m
In 241th Iteration, Delay Improved to: 4.46597e-08ns
Magnet Length Upper-Bound reached for input of gate: n434: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n434: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n434: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n370: 1.05683e-07, will not be increased any more!
Magnet Length Upper-Bound reached for input of gate: n370: 1.05683e-07, will not be increased any more!
